#{"t_start": 1701724770.939639, "env_id": "multigrid-mapf-v0"}
r,l,t
100.0,1000,22665.566456
100.0,1000,22809.056315
99.91,1000,22961.73531
100.0,1000,23071.666046
0.0,1000,23221.896068
100.0,1000,23370.722837
100.0,1000,23479.7188
0.0,1000,23631.281714
15.23,1000,23743.144726
0.0,1000,23895.823013
0.0,1000,24042.561511
100.0,1000,24151.609837
100.0,1000,24302.893308
0.0,1000,24452.758108
0.02,1000,24562.227945
100.0,1000,24709.030345
100.0,1000,24858.251379
12.0,1000,24968.494235
100.0,1000,25118.820362
100.0,1000,25227.921349
100.0,1000,25374.350654
100.0,1000,25524.50941
100.0,1000,25627.393742
0.0,1000,25776.127775
100.0,1000,25925.434191
0.0,1000,26022.962399
0.0,1000,26148.29723
0.0,1000,26271.570957
0.0,1000,26367.08103
0.0,1000,26491.996305
0.0,1000,26624.093952
0.0,1000,26731.480753
100.0,1000,26883.857232
0.0,1000,26997.039593
73.51,1000,27155.429402
100.0,1000,27312.738482
100.0,1000,27426.299914
0.0,1000,27582.70444
0.03,1000,27739.83303
99.91,1000,27853.890265
99.91,1000,28012.241588
0.01,1000,28171.04653
4.59,1000,28283.888197
0.01,1000,28443.121944
0.0,1000,28597.373504
0.0,1000,28712.276771
0.0,1000,28869.09041
100.0,1000,28980.9999
0.0,1000,29136.080054
0.0,1000,29293.984686
0.0,1000,29407.227306
100.0,1000,29564.291721
100.0,1000,29720.45868
0.01,1000,29833.225438
0.0,1000,29985.49918
2.59,1000,30142.498302
0.0,1000,30257.388098
0.0,1000,30413.581781
100.0,1000,30527.780343
0.0,1000,30683.329308
0.01,1000,30840.038472
0.0,1000,30952.416491
100.0,1000,31106.211418
0.0,1000,31263.491364
100.0,1000,31375.387344
100.0,1000,31524.241084
48.0,1000,31681.175322
3.22,1000,31794.596247
0.03,1000,31949.592679
0.02,1000,32111.266213
100.0,1000,32222.372876
0.0,1000,32379.947179
0.01,1000,32493.471205
99.91,1000,32654.08813
0.02,1000,32812.954614
99.91,1000,32925.086386
0.03,1000,33081.759881
0.02,1000,33238.564446
100.0,1000,33352.547837
100.0,1000,33510.821617
100.0,1000,33666.466938
0.0,1000,33776.370777
100.0,1000,33931.112507
99.91,1000,34044.977215
100.0,1000,34202.047347
100.0,1000,34359.703375
0.0,1000,34467.985164
0.0,1000,34621.681279
0.01,1000,34777.871702
100.0,1000,34888.639036
0.01,1000,35048.187424
100.0,1000,35207.896652
0.0,1000,35319.288373
100.0,1000,35472.230123
48.8,1000,35627.782373
0.02,1000,35740.426615
99.91,1000,35900.290479
0.0,1000,36014.66729
0.03,1000,36169.701173
71.2,1000,36326.531946
82.42,1000,36439.213327
0.0,1000,36598.180205
100.0,1000,36754.663695
0.0,1000,36865.50885
0.0,1000,37018.543274
0.0,1000,37174.3433
100.0,1000,37286.205384
0.0,1000,37443.888184
0.0,1000,37551.880035
100.0,1000,37710.056148
0.0,1000,37860.639683
0.0,1000,37972.264526
0.0,1000,38129.82004
0.0,1000,38288.936054
0.0,1000,38401.702342
99.91,1000,38558.487481
100.0,1000,38714.663323
79.2,1000,38828.731264
100.0,1000,38983.794973
100.0,1000,39141.345102
0.0,1000,39255.054821
100.0,1000,39411.381934
100.0,1000,39525.492043
100.0,1000,39681.096023
100.0,1000,39840.214231
0.01,1000,39952.364063
100.0,1000,40109.361617
55.2,1000,40266.509373
98.4,1000,40380.562516
0.02,1000,40530.359695
48.8,1000,40688.149254
0.0,1000,40800.889215
100.0,1000,40953.873172
100.0,1000,41066.785303
20.2,1000,41225.211889
0.0,1000,41382.96647
0.0,1000,41495.534421
0.0,1000,41650.480588
0.0,1000,41805.826575
0.0,1000,41917.374252
0.0,1000,42074.293284
0.0,1000,42229.611832
0.0,1000,42340.468044
