#{"t_start": 1701724771.0306637, "env_id": "multigrid-mapf-v0"}
r,l,t
100.0,1000,17703.808498
63.2,1000,17813.05412
0.0,1000,17963.242105
200.0,1000,18116.016733
200.0,1000,18224.466239
200.0,1000,18372.618579
200.0,1000,18483.957729
120.1,1000,18634.434288
100.0,1000,18784.746683
100.0,1000,18893.422072
100.0,1000,19040.018248
100.0,1000,19190.797346
100.0,1000,19300.434535
0.0,1000,19450.995713
100.0,1000,19599.487468
100.0,1000,19707.779698
100.0,1000,19856.787073
0.0,1000,20001.118107
0.0,1000,20110.119431
100.0,1000,20256.361574
100.0,1000,20365.5659
100.0,1000,20514.59332
100.0,1000,20663.559021
100.0,1000,20773.181275
100.0,1000,20924.492001
100.0,1000,21072.502967
100.0,1000,21184.006928
0.0,1000,21332.778053
100.0,1000,21482.225753
0.0,1000,21590.265491
100.0,1000,21737.898189
100.0,1000,21847.805526
100.0,1000,21996.803387
100.0,1000,22147.319603
0.0,1000,22257.074289
100.0,1000,22407.118852
44.82,1000,22559.040117
100.0,1000,22665.749587
100.0,1000,22809.181315
100.0,1000,22961.852734
0.0,1000,23071.842207
0.0,1000,23222.017345
100.0,1000,23370.909412
100.0,1000,23479.836802
0.0,1000,23631.465302
100.0,1000,23743.26811
0.0,1000,23895.998272
0.0,1000,24042.683443
0.0,1000,24151.73427
0.02,1000,24303.015427
27.21,1000,24452.947006
100.0,1000,24562.353825
100.0,1000,24709.155491
100.0,1000,24858.375841
88.01,1000,24968.679077
100.0,1000,25118.943267
92.82,1000,25228.042852
0.0,1000,25374.474289
46.4,1000,25524.631669
100.0,1000,25627.512709
48.8,1000,25776.245864
0.0,1000,25925.561051
0.0,1000,26023.078073
0.01,1000,26148.406662
60.8,1000,26271.683805
88.0,1000,26367.193247
14.41,1000,26492.108914
68.0,1000,26624.221761
19.21,1000,26731.606547
100.0,1000,26883.975121
75.21,1000,26997.158866
0.0,1000,27155.552021
100.0,1000,27312.862068
0.0,1000,27426.481718
0.02,1000,27582.83159
100.0,1000,27739.956431
0.01,1000,27854.013963
0.01,1000,28012.358205
0.01,1000,28171.165663
0.0,1000,28284.013822
0.01,1000,28443.318688
0.0,1000,28597.497998
0.0,1000,28712.402091
100.0,1000,28869.216143
100.0,1000,28981.125178
6.02,1000,29136.201679
100.0,1000,29294.112954
0.03,1000,29407.346859
0.0,1000,29564.413558
100.0,1000,29720.580452
100.0,1000,29833.34356
0.01,1000,29985.62002
0.0,1000,30142.682948
0.01,1000,30257.511154
81.51,1000,30413.701889
0.0,1000,30527.904301
64.71,1000,30683.456254
0.0,1000,30840.165155
100.0,1000,30952.599155
100.0,1000,31106.329963
0.02,1000,31263.61538
0.0,1000,31375.509106
0.0,1000,31524.423348
0.0,1000,31681.293478
0.03,1000,31794.719355
100.0,1000,31949.714666
100.0,1000,32111.393146
100.0,1000,32222.493781
0.0,1000,32380.069853
100.0,1000,32493.590012
0.03,1000,32654.213202
0.01,1000,32813.069707
100.0,1000,32925.208468
100.0,1000,33081.876849
100.0,1000,33238.683075
99.91,1000,33352.673528
100.0,1000,33510.938689
0.01,1000,33666.584081
0.0,1000,33776.487326
0.0,1000,33931.236253
100.0,1000,34045.101719
0.0,1000,34202.170107
100.0,1000,34359.829271
100.0,1000,34468.163749
0.0,1000,34621.802668
100.0,1000,34778.0546
0.0,1000,34888.822444
100.0,1000,35048.311283
100.0,1000,35208.014935
100.0,1000,35319.404782
0.0,1000,35472.349768
1.69,1000,35627.965058
0.0,1000,35740.549169
0.01,1000,35900.418147
0.0,1000,36014.79168
99.82,1000,36169.818928
100.0,1000,36326.652239
100.0,1000,36439.336673
100.0,1000,36598.296423
87.2,1000,36754.786227
100.0,1000,36865.629334
100.0,1000,37018.720593
48.8,1000,37174.465416
100.0,1000,37286.330626
0.0,1000,37444.067035
100.0,1000,37552.004364
0.0,1000,37710.172905
100.0,1000,37860.756151
100.0,1000,37972.386987
48.8,1000,38129.981226
100.0,1000,38289.061758
100.0,1000,38401.825559
48.8,1000,38558.661877
100.0,1000,38714.787839
0.0,1000,38828.852315
99.91,1000,38983.91865
0.0,1000,39141.46827
100.0,1000,39255.178247
0.0,1000,39411.510026
100.0,1000,39525.61535
100.0,1000,39681.214304
88.8,1000,39840.335186
40.02,1000,39952.485937
100.0,1000,40109.483045
0.0,1000,40266.634069
48.8,1000,40380.751454
100.0,1000,40530.477315
0.01,1000,40688.272027
0.01,1000,40801.011982
0.02,1000,40953.991539
100.0,1000,41066.962592
48.8,1000,41225.337616
0.0,1000,41383.092421
0.0,1000,41495.652181
0.0,1000,41650.603309
0.0,1000,41805.944305
100.0,1000,41917.550339
100.0,1000,42074.415498
100.0,1000,42229.731789
100.0,1000,42340.590385
