#{"t_start": 1701724770.9850903, "env_id": "multigrid-mapf-v0"}
r,l,t
99.91,1000,33776.427677
100.0,1000,33931.172675
100.0,1000,34045.038862
100.0,1000,34202.109097
100.0,1000,34359.766523
100.0,1000,34468.104539
100.0,1000,34621.740862
99.91,1000,34777.993819
100.0,1000,34888.76174
20.1,1000,35048.248788
0.0,1000,35207.95692
0.0,1000,35319.34677
0.0,1000,35472.288578
0.0,1000,35627.845722
0.0,1000,35740.485546
0.0,1000,35900.353006
0.0,1000,36014.730852
0.0,1000,36169.762417
0.0,1000,36326.593464
0.0,1000,36439.275979
0.0,1000,36598.238857
0.0,1000,36754.725586
0.0,1000,36865.5703
0.0,1000,37018.605032
0.0,1000,37174.403677
0.0,1000,37286.267251
0.0,1000,37443.946471
0.0,1000,37551.942562
0.0,1000,37710.117433
0.0,1000,37860.697566
0.0,1000,37972.325255
0.0,1000,38129.923999
0.0,1000,38288.999113
0.0,1000,38401.765603
0.0,1000,38558.546053
0.0,1000,38714.726183
0.0,1000,38828.791327
0.0,1000,38983.856462
0.0,1000,39141.407064
0.0,1000,39255.118314
0.0,1000,39411.447565
0.0,1000,39525.554128
0.0,1000,39681.153996
0.0,1000,39840.273199
0.0,1000,39952.425383
0.0,1000,40109.423198
0.0,1000,40266.570036
0.0,1000,40380.624923
0.0,1000,40530.417588
0.0,1000,40688.209838
0.0,1000,40800.950127
0.0,1000,40953.932004
0.0,1000,41066.845213
0.0,1000,41225.276687
0.0,1000,41383.030114
0.0,1000,41495.593658
0.0,1000,41650.542643
0.0,1000,41805.886294
0.0,1000,41917.492537
0.0,1000,42074.355223
0.0,1000,42229.67245
0.0,1000,42340.528366
