#{"t_start": 1701724770.9246073, "env_id": "multigrid-mapf-v0"}
r,l,t
110.0,1000,40530.341347
110.0,1000,40688.129319
110.0,1000,40800.869139
10.03,1000,40953.85462
110.0,1000,41066.765875
10.0,1000,41225.191185
110.0,1000,41382.946796
110.0,1000,41495.514114
4.88,1000,41650.461879
10.21,1000,41805.805357
110.0,1000,41917.353314
110.0,1000,42074.272829
10.0,1000,42229.590211
110.0,1000,42340.447611
