#{"t_start": 1701724770.954803, "env_id": "multigrid-mapf-v0"}
r,l,t
200.0,1000,21482.123468
100.02,1000,21590.164951
100.0,1000,21737.794209
153.92,1000,21847.700525
86.41,1000,21996.64428
200.0,1000,22147.211859
200.0,1000,22256.968696
200.0,1000,22406.959092
100.0,1000,22558.94038
100.0,1000,22665.588841
100.0,1000,22809.07718
100.0,1000,22961.755571
3.22,1000,23071.686571
200.0,1000,23221.914607
200.0,1000,23370.743291
0.03,1000,23479.738288
200.0,1000,23631.302645
200.0,1000,23743.166456
100.0,1000,23895.843394
100.0,1000,24042.582236
0.03,1000,24151.630472
200.0,1000,24302.915354
0.01,1000,24452.780419
70.4,1000,24562.248925
100.0,1000,24709.051559
100.0,1000,24858.272375
0.0,1000,24968.515574
200.0,1000,25118.839007
99.92,1000,25227.94172
200.0,1000,25374.370574
97.61,1000,25524.529457
100.01,1000,25627.411848
0.0,1000,25776.146854
0.0,1000,25925.45602
0.03,1000,26022.980448
0.04,1000,26148.315529
0.02,1000,26271.589178
0.0,1000,26367.100944
37.36,1000,26492.016312
0.0,1000,26624.116098
100.02,1000,26731.50057
0.02,1000,26883.877414
7.52,1000,26997.05871
0.0,1000,27155.450385
200.0,1000,27312.760585
0.02,1000,27426.37754
132.61,1000,27582.724546
0.02,1000,27739.852748
0.0,1000,27853.910567
100.0,1000,28012.259854
0.0,1000,28171.064834
154.21,1000,28283.908679
100.0,1000,28443.214557
0.0,1000,28597.394614
0.03,1000,28712.295841
100.0,1000,28869.111151
0.0,1000,28981.021778
200.0,1000,29136.10197
0.04,1000,29294.005943
0.01,1000,29407.247175
67.24,1000,29564.312076
0.02,1000,29720.477358
0.05,1000,29833.244828
23.22,1000,29985.518828
0.04,1000,30142.519861
99.92,1000,30257.408932
100.0,1000,30413.59969
100.0,1000,30527.800863
100.0,1000,30683.349802
151.2,1000,30840.05831
60.0,1000,30952.437034
200.0,1000,31106.229931
0.0,1000,31263.511298
100.0,1000,31375.407932
200.0,1000,31524.261309
100.0,1000,31681.194466
0.04,1000,31794.617632
0.01,1000,31949.613239
0.04,1000,32111.286819
0.02,1000,32222.392869
1.3,1000,32379.966878
0.03,1000,32493.491556
0.05,1000,32654.108254
0.0,1000,32812.974311
0.03,1000,32925.106102
56.09,1000,33081.7805
0.03,1000,33238.585021
29.43,1000,33352.569866
0.03,1000,33510.839827
0.02,1000,33666.487064
200.0,1000,33776.388714
100.0,1000,33931.132923
200.0,1000,34045.000145
200.0,1000,34202.068573
200.0,1000,34359.723892
200.0,1000,34468.006755
5.24,1000,34621.701919
100.0,1000,34777.893859
200.0,1000,34888.659057
200.0,1000,35048.206546
109.54,1000,35207.916494
153.92,1000,35319.308075
200.0,1000,35472.249279
148.8,1000,35627.803849
100.0,1000,35740.444924
0.01,1000,35900.311682
0.01,1000,36014.688548
100.0,1000,36169.722193
99.91,1000,36326.553
200.0,1000,36439.234777
200.0,1000,36598.200606
164.0,1000,36754.684508
189.5,1000,36865.529156
92.0,1000,37018.5631
100.02,1000,37174.363707
148.8,1000,37286.225975
199.2,1000,37443.905796
100.1,1000,37551.901177
47.37,1000,37710.07751
200.0,1000,37860.659655
100.0,1000,37972.285201
200.0,1000,38129.871774
48.82,1000,38288.957432
200.0,1000,38401.722756
199.91,1000,38558.508573
169.42,1000,38714.683686
0.0,1000,38828.751286
48.8,1000,38983.817825
100.02,1000,39141.365454
200.0,1000,39255.076064
99.87,1000,39411.404951
100.0,1000,39525.511674
0.0,1000,39681.115719
0.0,1000,39840.233988
200.0,1000,39952.385741
0.02,1000,40109.382192
199.9,1000,40266.528705
0.02,1000,40380.584033
199.9,1000,40530.378344
200.0,1000,40688.16841
199.81,1000,40800.910263
0.04,1000,40953.892142
0.03,1000,41066.805711
0.01,1000,41225.232475
200.0,1000,41382.988613
100.03,1000,41495.554665
82.42,1000,41650.499942
48.8,1000,41805.84573
200.0,1000,41917.452478
0.03,1000,42074.314434
120.2,1000,42229.63276
100.0,1000,42340.489048
