#{"t_start": 1701724770.916963, "env_id": "multigrid-mapf-v0"}
r,l,t
0.02,1000,33352.518349
120.11,1000,33510.734432
0.03,1000,33666.436673
0.0,1000,33776.340709
100.0,1000,33931.081795
0.0,1000,34044.94716
100.0,1000,34202.017651
99.91,1000,34359.673095
100.0,1000,34467.952986
0.0,1000,34621.650922
100.0,1000,34777.841061
100.0,1000,34888.608141
100.0,1000,35048.156427
0.0,1000,35207.868199
100.0,1000,35319.257491
0.0,1000,35472.198571
100.0,1000,35627.753461
0.0,1000,35740.395895
100.0,1000,35900.258085
100.0,1000,36014.63638
99.91,1000,36169.672889
0.01,1000,36326.503436
100.0,1000,36439.181687
0.01,1000,36598.150265
0.0,1000,36754.633731
61.6,1000,36865.479901
91.91,1000,37018.512897
100.0,1000,37174.31587
100.0,1000,37286.175956
100.0,1000,37443.856652
100.0,1000,37551.848113
0.02,1000,37710.026859
100.0,1000,37860.607867
100.0,1000,37972.233023
100.0,1000,38129.787997
0.0,1000,38288.904859
100.0,1000,38401.672895
48.8,1000,38558.456725
100.0,1000,38714.632252
100.0,1000,38828.698177
100.0,1000,38983.76259
100.0,1000,39141.251866
100.0,1000,39255.022325
0.0,1000,39411.351051
100.0,1000,39525.45964
100.0,1000,39681.067329
0.0,1000,39840.183994
100.0,1000,39952.331686
100.0,1000,40109.329351
100.0,1000,40266.477853
0.01,1000,40380.532192
0.0,1000,40530.331213
0.01,1000,40688.120144
100.0,1000,40800.858912
94.4,1000,40953.84426
100.0,1000,41066.755195
0.0,1000,41225.179634
48.8,1000,41382.937285
66.4,1000,41495.504771
82.4,1000,41650.452437
100.0,1000,41805.7945
100.0,1000,41917.343992
0.0,1000,42074.261832
0.0,1000,42229.581224
100.0,1000,42340.437397
